Unnamed: 0,Affiliate_id,Affiliate_name,Address,City,State,Zip,Country,Website,Phone,Latitude,Longitude,Count_x,Name_x,Overall_percentile_x,Count_y,Name_y,Overall_percentile_y
10708,16869,CrossFit Golden Titan,"13343 W Foxfire Dr., Suite B4.",Surprise,AZ,85378,United States,FALSE,(602) 377-1756,33.6415,-112.3466,4,Kawika Henderson,99.7315,3,Caitlin Lopez,86.5922
10709,16870,CrossFit Septem,Geroiv Stalingradu Ave 13G,Mykolaiv,Mykolaivs'ka oblast,54000,Ukraine,FALSE,(067) 106-4445,,,,,,,,
10710,16872,CrossFit City Wolves,"Av. Senador Casimiro da Rocha, 108",São Paulo,São Paulo,04047-000,Brazil,http://www.crossfitcitywolves.com/,5.51197E+12,-23.6047,-46.6376,18,Pedro Manzini,88.4347,7,Gabriella Moratti,97.7275
10711,16873,CrossFit North AX,Verkaregränd 4,Mariehamn,Aland,22120,Åland Islands,http://www.crossfitnorthax.com/,0035840 593-8990,60.1111,19.9113,6,Carl-Johan Perotie,74.7247,7,Emma Stark,96.8118
10712,16874,CrossFit Chosen,2510 Rt 332,Canandaigua,NY,14424,United States,FALSE,(203) 274-2203,42.9099,-77.2988,21,David Lefebvre,90.0308,26,Amanda Petroccione,96.3803
10713,16875,CrossFit Ström 07,100 metros norte de la plaza de fútbol de Tejar del Guarco,Cartago,Cartago,30101,Costa Rica,http://crossfitstrom07.com/,5068 717-6726,9.754,-83.6774,13,Fabián Campos,89.1424,6,Saray Quiros,95.531
10714,16876,CrossFit Wall Street II,60 New Street,New York,NY,10004,United States,FALSE,(267) 456-8933,40.7055,-74.0123,18,Andrew Manning,81.739,10,Alli Lee,96.8998
10715,16877,CrossFit Curno,"Via Trento 26,",Curno,Italy,24035,Italy,https://playsbergamo.com/crossfit/,39340 805-0530,45.6956,9.6202,1,Simone Maffioletti,60.0163,,,
10716,16878,CrossFit Draco,"estrada Uniao Industria , 4660",petropolis,rio de janeiro,25720113,Brazil,FALSE,552196 775-5116,-22.4398,-43.1389,2,Diogo Soares,89.9792,1,Monique Soares,82.8067
10717,16879,V6 CrossFit,Rua São Miguel 430,Itapoa,Minas Gerais,31.710-350,Brazil,FALSE,55 31 984871193,-19.8419,-43.9619,,,,,,
10718,16880,CrossFit Peak Dynamics,180 Michael Drive,Syosset,NY,11791,United States,http://www.crossfitpeakdynamics.com/,(516) 364-7325,40.8042,-73.516,15,Bryan Jonas,89.1822,5,Katie L'abbate,41.6303
10719,16881,Dein CrossFit,Ganghoferstr. 3,Munich,,80339,Germany,http://www.deincrossfit.de/,+49 179 78 12 506,48.1374,11.5409,7,Matthias Vollmer,68.5962,7,Greta Pakusch,41.4551
10720,16882,CrossFit 2400,Hvidkildevej 64,Copenhagen NV,Denmark,2400,Denmark,http://www.crossfit2400.dk/,(456) 024-9336,55.6998,12.5153,,,,,,
10721,16883,N14 CrossFit Braga,"Rua António Ferreira Rito, s/n, Lote 24",Braga,Braga,4705-819,Portugal,FALSE,35191 357-9819,41.5335,-8.4406,,,,,,
10722,16884,CrossFit False Bay,"Bark St & Celie Rd, 1 Futura park",Retreat,Cape Town,7965,South Africa,http://www.crossfitfalsebay.co.za/,(083) 389-2312,-34.0739,18.4608,29,Ashley Smit,98.892,15,Dina Swift,99.5961
10723,16885,CrossFit 4740,24 Milton Street,Mackay,QLD,4740,Australia,http://www.benofit.com.au/,(040) 710-5591,-21.1444,149.1765,10,Timothy Harris,96.0838,10,Christee Bishop,99.7989
10724,16886,CrossFit Rock Hill,563 Linkwood Road,Rock Hill,SC,29730,United States,FALSE,(803) 981-4810,34.9467,-80.9888,34,Brian Wade,94.6164,11,Jennifer Hallman,92.7605
10725,16887,CrossFit Battle Creek,1346 Columbia Ave W,Battle Creek,MI,49015,United States,FALSE,(517) 917-3318,42.2979,-85.2224,7,Robert Henley,85.602,1,Michelle Tidwell,90.8721
10726,16889,CrossFit ERT,349 Huronia Rd,Barrie,ON,L4N 8Z1,Canada,http://www.crossfitert.ca/,(705) 305-9807,44.3549,-79.6652,15,Justin Kim,98.4959,13,Abigail Morin,97.5394
10727,16891,CrossFit Madayaw,Km 3 MacArthur Highway,Davao City,Davao del Sur,8000,Philippines,http://www.crossfitmadayaw.com/,63917 310-7220,7.0613,125.5904,,,,,,
10728,16892,CrossFit Iron Paradise,113 Wairau Road,Wairau Valley,Auckland,627,New Zealand,http://www.crossfitironparadise.com/,6422 103-1955,-36.7739,174.743,24,Cody Ryan,98.7139,11,Alana McDonald,92.7372
10729,16893,CrossFit Honesdale,198 Delaware St,Honesdale,PA,18431,United States,FALSE,(570) 470-6389,41.5645,-75.2493,10,Joey Wolff,69.2603,6,Jessica Ebert,81.349
10730,16894,CrossFit Pinamar,Martin Pescador 1781,Pinamar,Buenos Aires,7167,Argentina,FALSE,02254 481771,-37.1035,-56.8651,,,,,,
10731,16895,CrossFit Altessano,STRADA ALTESSANO 61,TORINO,ITALY,10151,Italy,FALSE,(347) 482-7397,45.1112,7.647,1,Simone Boglione,63.7858,,,
10732,16896,Latitude 35 CrossFit,300 Springhill Farm Road,Fort Mill,SC,29715,United States,http://www.latitude35crossfit.com/,(678) 936-2378,35.0894,-80.9313,18,Frayne Abernathy,95.4144,8,Ellen Bright,86.6267
10733,16897,Bleeding Blue CrossFit,350 North Arizona Ave,Chandler,AZ,85224,United States,FALSE,(480) 812-7700,,,,,,,,
10734,16898,Farmstead CrossFit,11 Cunningham Road,Perth,WA,6171,Australia,FALSE,006140 954-0302,-31.9548,115.807,,,,,,
10735,16899,CrossFit Xihu,"Floor minus 2, Xingfu Plaza, F Zone,  West Lake Culture Square, Xiacheng District, Hangzhou",Hangzhou,Zhejiang,310006,China,FALSE,00861895 802-7098,30.2783,120.1585,,,,1,Jin Lidan,92.676
10736,16900,Einstein CrossFit,Blaubeurer Strasse 100,Ulm,,89077,Germany,FALSE,00497316 027-8082,48.4006,9.963,9,Odo Federolf,99.0106,1,Maria Töppe,30.6935
10737,16901,CrossFit LST,Unit 6 Gatewarth Industrial Estate,Warrington,Cheshire,WA5 1DD,United Kingdom,http://www.crossfitlst.uk/,7808468298,53.3854,-2.5805,26,Josh Summersgill,95.5,26,Sian Percival-Edwards,91.6118
10738,16902,CrossFit 036,Kindgrensgatan 15,JÖNKÖPING,,55474,Sweden,http://www.crossfit036.se/,4670 655-2747,57.7555,14.1379,18,William Blomqvist,99.1616,9,Malin Svärd Husu,96.262
10739,16903,CrossFit Carranca,"Av. Engenheiro Leal Lima Verde, 42",Fortaleza,Ceará,60833-520,Brazil,FALSE,558598 806-4902,-3.7874,-38.4764,20,Luccas Diniz,92.3153,10,Isabel Rodrigues,95.0865
10740,16905,CrossFit Four D,888 3rd Ave,Morris,IL,60450,United States,http://www.crossfitfourd.com/,(815) 780-2343,41.3676,-88.4123,3,Justin Larsen,46.3775,3,Ryann Heap,80.6456
10741,16906,CrossFit Flexi,"Unit 15, Time Technology Park",Simonstone,Lancashire,BB12 7TW,United Kingdom,FALSE,44128 250-6571,53.7967,-2.3413,2,Jonathan Kelly,8.0754,,,
10742,16907,CrossFit UV,60 Spy Court Unit 6,Markham,ON,L3R 5H6,Canada,http://crossfituv.ca/,+1 647 468 0294,43.8561,-79.3561,32,Nicholas Yeh,96.5484,24,Tracy Wong,88.9691
10743,16908,CrossFit Vegapunk,"1318, Hoguk-ro",Uijeongbu-si,Gyeonggi-do,11692,"Korea, Republic of",FALSE,82104 785-8606,37.7436,127.0511,,,,,,
10744,16909,CrossFit Benedictus,628 W. Bertrand Avenue,St Marys,KS,66536,United States,http://crossfitbenedictus.rxgymsoftware.com/index.asp,(785) 437-2345,39.1945,-96.0723,7,John McCarthy,8.2078,3,Bridget Thomas,4.8203
10745,16910,FISH CrossFit,34740 St. Rt. 7,Pomeroy,OH,45769,United States,https://fishcrossfit.com/,(740) 590-8629,39.0608,-81.9533,9,Chase Curtis,9.2174,22,Katie Williams,84.2092
10746,16911,Level 2316 CrossFit,Rua Marques de Assunção nº 8,Almada,Pragal,2805 290,Portugal,http://www.level2316crossfit.com/,91 119-5241,38.6709,-9.1693,4,Bruno Monteiro,81.4386,,,
10747,16912,Catahoula CrossFit,112 Gus Lane,Ruston,LA,71270,United States,http://www.catahoulacrossfit.com/,(318) 497-3472,32.5393,-92.6717,24,Joshua Wagenaar,95.3644,21,Amanda Young,98.0926
10748,16913,CrossFit Built Quick and Explosive,698 Central Avenue,Brooklyn,NY,11207,United States,FALSE,(631) 464-7178,40.6869,-73.9062,19,Randy Triunfel,97.0307,8,Jesseca Torres,98.0779
10749,16914,CrossFit Chiltern,"Unit 2, Reed Industrial Estate, 28 Plantation Road",Amersham,Buckinghamshire,HP6 6HJ,United Kingdom,http://crossfitchiltern.com/#complete-fitness,1494726447,51.679,-0.5961,15,Dennis Conroy,84.8758,6,Stephanie Wayment,87.2274
10750,16915,Bainbridge Island CrossFit,9440 Sportsman Club Rd,Bainbridge Island,WA,98110,United States,http://www.bainbridgeislandcrossfit.com/,(206) 713-7820,47.6485,-122.5257,7,Chris Exarhos,98.4571,17,Jessica Bratonia,94.9217
10751,16917,CrossFit Phuket,"Soi Tad-Ied, 9/49 Moo 5, Tambon Chalong,  Amphur Muang",Chalong,Phuket,83130,Thailand,https://www.officialcrossfitphuket.com/,(090) 030-8965,7.8553,98.3447,3,Billy Pullen,99.8309,3,Nathalie Bruynooghe,96.5624
10752,16918,CrossFit Blue Pit,Dr. Gottfried Cremer Allee 24,Frechen,NRW,50226,Germany,FALSE,0049162 910-8608,50.9093,6.8264,9,Marcel Lamée,99.74,4,Virginia Hoven,73.7298
10753,16919,CrossFit Muratum,Fin du Mossard,Morat,Switzerland,3280,Switzerland,http://www.crossfitmuratum.ch/,4176 386-8404,46.9129,7.1024,6,Sebastien Buser,96.398,1,Vicki Cuoco,50.4924
10754,16922,FP CrossFit,RAF Honington,Bury St Edmunds,Suffolk,IP33 1EE,United Kingdom,http://www.fpcrossfit.com/,0790 023-0893,,,,,,,,
10755,16923,VCS Eagle CrossFit,2526 Sunset Lane,Missoula,MT,59804,United States,FALSE,(406) 360-1952,,,,,,,,
10756,16924,CrossFit Castelli,"Via Colli San Paolo, 3",Ariccia,Roma,72,Italy,http://www.crossfitcastelli.com/,39392 750-5019,41.6634,12.6518,5,Andrea Bagazzini,79.0679,,,
10757,16926,Lift CrossFit,2215 Grand Ave,Wausau,WI,54403,United States,http://liftathleticsrx.com/crossfit/,(715) 298-6700,44.934,-89.615,22,Matt Eslinger,90.5279,17,Rosaria Nino,87.1601
10758,16927,CrossFit Conquer Caledonia,8 Gypsum Ave.,Caledonia,ON,N3W1K9,Canada,http://www.crossfitconquercaledonia.ca/,(289) 799-2400,43.0791,-79.9486,3,Jackson Moran,65.6934,3,Ashley Werner,99.9292
10759,16928,CrossFit ZB,Calle 89A no. 21 - 61,Bogota,Cundinamarca,,Colombia,FALSE,57310 853-3839,4.6773,-74.0604,,,,,,
10760,16929,JH CrossFit,220 Furr Street,Mobile,AL,36607,United States,FALSE,(850) 572-4326,30.7013,-88.1218,64,James Riley,99.3482,36,Jennifer Chisholm,99.5469
10761,16930,CrossFit Draper,146 E. 13065 S.,Draper,UT,84096,United States,FALSE,(214) 417-7413,40.5141,-111.8871,15,Daine Eaton,94.3899,14,Hillari Eaton,98.4793
10762,16931,United Jungle CrossFit,"San Antonio 705, 3er piso",Santiago,Santiago Centro,7500000,Chile,FALSE,5699 416-9792,-33.4351,-70.6488,,,,,,
10763,16933,Isula CrossFit,Villa Marline,Ajaccio,Corsica,20090,France,http://www.isulacrossfit.com/,3362 251-6495,41.9393,8.7206,14,Michel Mattei,9.5492,5,Geraldine Strippoli,86.9339
10764,16934,CrossFit NMC,40 Commando RM,Taunton,Somerset,TA2 6PF,United Kingdom,http://crossfitnmc.rxgym.com/index.asp?page=members&amp;hide=y&amp;columns=1100110101000000000101000&amp;searchactive=Y&amp;searchgroup=(show%20all)&amp;searchaccess=&amp;searchgender=(show%20all)&amp;searchcolor=&amp;searchmtype=,0796 435-4800,,,2,Olly Osborne,81.4854,,,
10765,16935,CrossFit Selvagem,"Rua Visconde de Silva, 17",Botafogo,RJ,22281-100,Brazil,http://www.crossfitselvagem.com/,552199 596-3696,-22.9571,-43.1926,3,Richard Hill,83.5652,1,Victoria Flores Fernandes,69.5188
10766,16936,CrossFit Sotero,"Avenida Paulo IV, Nº. 1647",Salvador,Bahia,41820-908,Brazil,FALSE,5.57192E+11,,,3,Luiz Dival Filgueiras Nunes Junior,61.3949,2,Manuela Pedreira,47.0185
10767,16937,TLSE CrossFit 31140,"32, Avenue de Villemur",Saint Alban,,31140,France,http://www.tlse-crossfit-31140.com/,(076) 133-6712,43.6883,1.4238,13,Gregory Eychenne,70.5799,5,Tess Martineaud,89.3894
10768,16938,CrossFit Moscova,Via della Moscova 26,MILANO,MI,20121,Italy,FALSE,39342 192-7697,45.4766,9.1908,1,Gaetano di Palma,2.9066,,,
10769,16939,CrossFit Staines,Unit 9 Tims Boat Yard,Staines-Upon-Thames,Surrey,TW18 3JY,United Kingdom,http://whitenoisegym.com/crossfit-staines/,0779 966-3207,51.4294,-0.5117,5,Michael Cumberlidge,90.6858,10,Jade Spaven,78.8167
10770,16941,CrossFit Buzz,The Hive Fitness,Chichester,West Sussex,PO19 1BE,United Kingdom,http://www.thehive.fitness/crossfit-buzz.html,0777 566-4781,50.8405,-0.7791,16,Jonathan Haskell,93.813,11,Victoria Edwards,95.0192
10771,16942,CrossFit Breach & Hold,2111 Country Club Rd,Lake Charles,LA,70605,United States,http://www.crossfitbreachhold.com/,(337) 274-5379,,,11,travis toten,89.6193,,,
10772,16943,CrossFit SPEED,"units 3&4 29 Flinders Parade, North Lakes",Brisbane,QLD,4509,Australia,https://www.breakingpoint.com.au/crossfit/,(043) 317-1979,-27.2276,153.0024,36,Ben Atkins,97.9738,31,Deborah Mawhinney,93.6996
10773,16944,CrossFit DoBong Ultimate,"571, Dobong-ro, Dobong-gu",Seoul,,ASI|KR|KS013|SEOUL,"Korea, Republic of",FALSE,82109 163-8055,37.6562,127.0391,,,,,,
10774,16945,CrossFit 3844,44 McMahon street,Traralgon,VIC,3844,Australia,http://www.nxtlevel.com.au/,(040) 319-8106,-38.1897,146.5585,11,Scott Szabo,73.016,10,Carly Hawthorne,87.5812
10775,16946,Allround CrossFit,Grondzijl 8,Groningen,Groningen,9731DG,Netherlands,http://allroundcrossfit.nl/,3165 022-7926,53.2366,6.5918,7,Pepijn Leppers,98.6506,2,Esther Wiersma,99.4131
10776,16947,CrossFit Torredembarra,"Carrer Sis Sector IX, 4A",Torredembarra,Tarragona,43830,Spain,http://www.crossfittorredembarra.com/,(0034) 685 999 627,41.1498,1.393,11,Dani Soler Borrego,98.5565,3,Beatriz Allo,93.8273
10777,16948,CrossFit Armoury South,9122 - 51 Ave NW,Edmonton,AB,T6E 5L8,Canada,FALSE,(780) 691-7817,53.4884,-113.4685,21,Taylor Dooley,97.0514,20,Justine McGraw,98.9324
10778,16949,CrossFit 592,16 Bel Air Gardens,Georgetown,,,Guyana,FALSE,225-8044,6.7988,-58.1622,10,Dillon Mahadeo,92.2053,7,Jessica Xavier,9.1641
10779,16950,CrossFit Decal,907 Kennedy Memorial Drive,Oakland,ME,4963,United States,http://www.crossfitdecal.com/,(207) 399-1711,44.5445,-69.6945,8,Jesse Morkeski,92.9337,7,Jessica Stuart,95.7787
10780,16951,CrossFit Hamoshava,Moshe Schwalb Street 7,Petach Tikva,IL,4951741,Israel,FALSE,97254 550-6525,32.107,34.8936,6,Amit Parnes,94.3702,1,Tamar Alon,44.8168
10781,16952,Horsens CrossFit,Alrøvej 7,Horsens,,8700,Denmark,FALSE,(452) 195-8015,55.8547,9.8542,18,Christoffer Porsgaard,94.1544,9,Helle Hjort Petersen,69.8382
10782,16953,CrossFit Silver State,"3255 St. Rose Parkway, Ste 170",Henderson,NV,89052,United States,http://crossfitsilverstate.com/,(702) 553-8806,35.9975,-115.1251,,,,,,
10783,16955,CrossFit PAX,22378 Three Notch Rd,Lexington Park,MD,20653,United States,http://www.crossfitpax.com/,(240) 317-5303,38.2826,-76.4701,22,Zach Hall,97.1567,19,Amy Hanson,92.5793
10784,16956,CrossFit Elysian,via Monte Gleno,Urgnano,Bergamo,24059,Italy,FALSE,39391 452-8767,45.5955,9.6867,3,Eugenio Guerreri,84.6785,1,Erica Sempio,19.6159
10785,16958,P.O.F.P. CrossFit,565 West Neshannock Avenue,New Wilmington,PA,16142,United States,http://www.pofpcrossfit.com,(724) 946-3313,41.1211,-80.3404,1,Daniel Tennant,13.7398,,,
10786,16959,CrossFit Svea,Stationsgatan 52,Halmstad,Halland,30245,Sweden,http://www.crossfitsvea.se/,(073) 526-8236,56.6679,12.8623,13,Miklos Raduly,92.5525,15,Emilia Bollesparr,94.214
10787,16960,CrossFit Coevorden,Byte 1e,Coevorden,Drenthe,7741 MK,Netherlands,http://www.crossfitcoevorden.com/,3162 485-6920,52.6635,6.7228,2,Darnell Bakker,39.8763,2,Silvana Hoeberichts,75.5172
10788,16961,CrossFit Vinhedo,"Avenida Salvador Rotella, 240",Vinhedo,São Paulo,13280-000,Brazil,FALSE,551199 432-5576,-23.0307,-46.9838,5,Elvis Fernandes,84.2319,2,Denise Suave,58.6191
10789,16962,CrossFit Oakville,900 Main St.,Oakville,CT,6779,United States,http://crossfitoakville.net/,(860) 945-9226,41.591,-73.0969,2,Cameron Forrest,24.1157,5,Brittany Lampron,87.715
10790,16963,Sweet Death CrossFit,"C/ Bruselas, 4",Valdemoro,Madrid,28340,Spain,FALSE,3466 587-5288,40.2087,-3.683,2,Aitor Avila,94.2458,1,Rita García,99.9249
10791,16964,CrossFit 29:11,93 Ellistown Road,Waverly,NY,14892,United States,http://www.crossfit2911.com/,(607) 857-5713,42.0057,-76.5075,5,Eric Ryck,75.5573,7,Sarah Ryck,9.1028
10792,16965,Renascent CrossFit,234 SW 153rd St,Burien,WA,98166,United States,https://renascentcrossfit.com/,(425) 442-7778,47.466,-122.3371,14,Ian Fadness,93.2713,11,Kelly Knutson,93.2352
10793,16966,Wimbledon High School CrossFit,Wimbledon High School,London,London,SW194AB,United Kingdom,FALSE,0208 971-0902,,,,,,,,
10794,16967,CrossFit Las Canteras,Paseo de Las Canteras 28,Las Palmas de Gran Canaria,Las Palmas,35010,Spain,FALSE,3464 611-6653,28.1416,-15.4346,1,Diego Santana ponce,16.9191,,,
10795,16968,CrossFit Skylands,5 Park Lake Road Unit 1 and 2,Sparta,NJ,7871,United States,http://www.crossfitskylands.com/,(973) 224-3782,41.082,-74.6528,19,Charles Nelson,94.2416,8,Melissa Geaney,99.2345
10796,16969,Four Rivers CrossFit,777 NW 16th St,Fruitland,ID,83619,United States,http://fourriverscrossfit.com/,(208) 739-8019,44.0255,-116.9235,12,Tony Howard,90.3721,13,Katrina Stice,91.0473
10797,16970,CrossFit Mercenary,11221 Dolfield Road,Owings Mills,MD,21117,United States,FALSE,(410) 365-4864,39.4109,-76.8124,10,Jesse Cody,87.6521,4,Sarah Cody,83.391
10798,16971,CrossFit Manzanillo,"Calle Arturo Meillon de la Madrid, Fraccion 4",Manzanillo,Colima,28860,Mexico,FALSE,(314) 334-0504,19.1053,-104.3086,19,Peder Lodoen,83.2207,13,Melissa Lozoya,9.77
10799,16972,Earned Not Given CrossFit,33019 Grand River,Farmington,MI,48336,United States,FALSE,(810) 343-4170,42.4633,-83.3727,18,Matt Recknagel,99.3572,9,Jillian Smith,99.3846
10800,16974,CrossFit Paja,Jukolankatu 18 C,Joensuu,,80160,Finland,FALSE,35840 751-3042,62.6259,29.8047,13,Olli Tarvainen,94.728,6,Tanja Koskinen,77.8691
10801,16975,Indian CrossFit 11405,"Pilar Aranda Latorre, 14",JEREZ DE LA FRONTERA,CADIZ,11405,Spain,FALSE,66 699-8812,36.6957,-6.1126,,,,,,
10802,16976,CrossFit Tucker,2066 Weems Rd,Tucker,GA,30084,United States,http://crossfittucker.com/,(678) 637-4701,33.8418,-84.2544,5,Connor Hamilton,73.8252,4,Carey Allison,91.4927
10803,16977,CrossFit Postumia,Via Postumia Castellana 12/a,Quinto di Treviso,italy,31055,Italy,FALSE,3.93499E+11,45.6676,12.1806,,,,,,
10804,16978,CrossFit Mentana,Via Enrico Fermi 10 - 10A,Mentana,Rome,13,Italy,FALSE,06 909-1476,42.0488,12.6479,1,Giovanni Volonte,65.2202,,,
10805,16979,CrossFit Better Me,"92, Jing Shan Road, Ji Da",Zhu Hai,GuangDong,,China,FALSE,+86 18575611888,22.2475,113.5696,9,Zhenbo Fu,8.7538,4,Bingmei Li,70.2438
10806,16980,Hyht CrossFit,44830 Valley Central Way,lancaster,CA,93536,United States,http://hyhtcrossfit.com/,(661) 917-7344,34.6973,-118.1719,10,Enrique Martin,83.6301,9,Azjhuree Brown,80.8294
10807,16982,CrossFit Aan 't IJ,Mt Lincolnweg 15,Amsterdam,,1033SN,Netherlands,http://www.crossfitaantij.nl/,003161 060-4714,52.4047,4.8907,8,Paul Tukker,88.5464,7,Mathilde Van Der Weerd,88.5367
10808,16983,I AM CrossFit,1401 NW 88 AVE,Miami,FL,33172,United States,FALSE,(786) 333-5555,25.7864,-80.3383,14,Hector Mateus,95.9158,4,Susell Michel,64.8928
10809,16984,CrossFit Triton,20 Capitol Drive,Wallingford,CT,6492,United States,http://crossfittriton.com/,(203) 626-9359,41.4797,-72.8164,13,Mark Krauchick,95.5186,7,Megan Linehan,98.9704
10810,16985,CrossFit ANEW,102D Penser Blvd,Millbrook,AL,36054,United States,http://www.nikao-cfanew.com/,(334) 380-1865,32.5015,-86.3872,12,Daniel Driver,98.4071,15,Robin McCord,98.1979
10811,16987,CrossFit Spitfire,"Unit 8 Caston Industrial Estate
175 Salhouse Road",Norwich,Norfolk,NR7 9AQ,United Kingdom,http://www.crossfitspitfire.com/,4.47949E+11,52.6493,1.3374,26,Matt Deller,95.0694,14,Rachel Salmon,88.9311
10812,16988,CrossFit Jundiaí,"av. Doutor Adilson Rodrigues, 2529 - Jd Samambaia",Jundiaí,SP,13211-685,Brazil,FALSE,551197 370-9320,-23.1954,-46.9123,21,Caetano Matalani,97.8329,13,sirlei Alves de Oliveira,96.8377
10813,16989,Starkville CrossFit,121A Dr. Martin Luther King Jr. Dr.,Starkville,MS,39759,United States,http://starkvillecrossfit.com/,(662) 549-0630,33.4659,-88.8154,24,Chase Taylor,98.1626,14,Sarah Hyde,98.9462
10814,16990,CrossFit KIA,"Littleton House, Unit 19",Spelthorne,Surrey,TW15 1UU,United Kingdom,http://www.crossfitkia.com/,0797 450-9034,51.4194,-0.4451,,,,,,
10815,16991,CrossFit FarmStrong,128 S. Southwinds STE 6,Farmington,AR,72730,United States,http://www.crossfitfarmington.com/,(501) 317-9434,36.0385,-94.2489,13,Shane Alkire,97.6389,10,Johanna Hudson,97.0595
10816,16992,CrossFit Wise Wolf,King Fahd Bin Abdulaziz Road,Khobar,,34227,Saudi Arabia,http://www.crossfitwisewolf.com/,0096654 240-4240,26.3433,50.2064,24,Gomaa Abdel Aziz,96.0434,,,
10817,16994,Musclecamp CrossFit,6730 Nathaniel Dr,Shreve,OH,44676,United States,FALSE,(330) 212-3489,40.7003,-82.0553,6,Jody Kosier,78.3023,3,Jen Steinbauer,62.2889
10818,16995,CrossFit Rock Revolution,Rue Belliard 210,1000,Bruxelles,1000,Belgium,FALSE,003247 625-3003,50.84,4.3814,3,Sebastian Schmitt,9.277,1,Lisanne Wiedemann,76.0247
10819,16996,Inter CrossFit,street Avinguda de Vilafranca del Penedès,Sant Pere Molanta,Barcelona,8799,Spain,FALSE,3462 598-3457,41.3527,1.7309,5,Xavi Vaz,82.9969,,,
10820,16997,CrossFit 20457,Shanghaiallee 17,Hamburg,,20457,Germany,http://crossfit20457.com/,004901516 430-4681,53.5422,10.0031,10,Andreas Atrott,75.6594,3,Sophie Bundies,84.2731
10821,16998,T2 CrossFit,91 Southpointe Dr,Pittsburgh,PA,15017,United States,http://t2crossfit.com/,(412) 277-5922,40.3553,-80.1227,20,John Hansen,99.6826,21,Anna Tobias,99.9215
10822,16999,CrossFit Acciaierie,Via Biella 109,Udine,Udine,33100,Italy,http://www.crossfitacciaierie.it/,+39 339 886 5888,46.0983,13.2415,1,Alessandro Madonna,3.4882,,,
10823,17000,CrossFit Santa Barbara,590 E. Gutierrez St. Ste C,Santa Barbara,CA,93103,United States,http://crossfit-santabarbara.com/,(805) 699-6561,34.4218,-119.6874,16,Chris Bull,97.1949,12,Michaela Bebernes,98.8668
10824,17001,CrossFit Gate City,251 West Hollis St,Nashua,NH,3060,United States,http://www.gatecityathletics.com/,(603) 494-5650,42.7519,-71.4841,,,,1,Jaimie Bourassa,6.5982
10825,17002,CrossFit Crave,715 S. Sugar St,Celina,OH,45822,United States,http://www.crossfitcrave.com/,(419) 305-5326,40.5415,-84.5746,24,Barry Peel,92.3568,12,McKenzie Fishbaugh,93.9084
10826,17003,CrossFit Rampart,111 S Boundary St,Woodland Park,CO,80863,United States,http://www.crossfitrampart.com/,(719) 640-0343,38.9941,-105.0481,1,Mitchell Holck,65.5046,2,Alli Wolf,83.7078
10827,17004,CrossFit Thelo,6882 AL HWY 204,Jacksonville,AL,36265,United States,http://crossfitthelo.com/,(256) 490-9827,33.8305,-85.8102,33,John Mayfield,98.6634,20,Kaitlyn Gregory,95.8762
10828,17005,CrossFit Sandusky,"216 E Water Street, Unit C",Sandusky,OH,44870,United States,FALSE,(419) 503-3512,41.4577,-82.7098,7,Jake Ruppert,82.3392,6,Heather Whitcomb,94.8958
10829,17008,CrossFit Eiger,"Rua Samuel Cezar , 440",Curitiba,Paraná,80620-220,Brazil,FALSE,+55 (41) 99134-4623,-25.4564,-49.2837,,,,,,
10830,17010,CrossFit Ilves,Pietiläntie 15,Hämeenlinna,,13600,Finland,http://www.crossfitilves.com/,35840 538-2285,61.0144,24.3999,28,Aaro Forss,76.6291,20,Anna-Leena Honkatupa,90.1135
10831,17011,Heraklion CrossFit,Papadaki Charalampi 15,Heraklion,crete,71409,Greece,http://en.heraklioncrossfit.gr/,3.02815E+11,35.3218,25.1518,,,,,,
10832,17012,Kempenfelt CrossFit,580 Bayfield St Unit 1,Barrie,ON,L4M2K8,Canada,http://www.barbellacademy.ca/crossfit/,1705 896-1093,44.4168,-79.715,10,Jon Barker,64.0186,13,Catherine Derochie,9.505
10833,17013,CrossFit Tindal,Gymnasium,Tindal,NT,853,Australia,FALSE,(088) 973-6194,,,2,Ryan Pedder,92.4318,2,Anna Cernaz,94.9631
10834,17014,CrossFit Rising Wave,232 California Street,El Segundo,CA,90245,United States,http://crossfitrisingwave.com/,(727) 301-9410,33.9185,-118.4011,30,Stefan Dresevic,98.5486,11,Anneke Vandenberg,70.2645
10835,17015,Media City CrossFit,8 Boston Court,Salford,Greater Manchester,,United Kingdom,FALSE,0044 7739310072,53.4788,-2.2997,9,Andreas Methenitis,93.3436,1,Janine Hussey,70.7435
10836,17016,CrossFit Hildesheim,Pepperworth 9B /9C,Hildesheim,,31134,Germany,http://www.cfhi.de/,01523 360-5541,52.1587,9.9549,1,Björn Thies,49.4394,,,
10837,17017,West Prep CrossFit,2050 Sapphire Stone Ave,Las Vegas,NV,89106,United States,FALSE,(702) 799-3120,,,,,,,,
10838,17018,CrossFit Road,loc. Zoccani,Belmonte in Sabina,Rieti,2020,Italy,FALSE,39335315853,42.3143,12.8916,,,,,,
10839,17019,CrossFit 573,12975 Hwy 63 South,Rolla,MO,65401,United States,FALSE,(573) 578-1324,37.9092,-91.7755,9,Will Rogers,92.8342,12,Kylie Croft,79.3061
